out_public_key,in_public_key,datetime,norm_trust,trust
2647,1859,2012-10-08T04:52:52.130360,0.30103,1
5658,5647,2014-06-27T03:04:34.930060,0.2556,2
363,1810,2013-09-07T17:30:36.875910,0.2139,3
2877,219,2012-11-01T02:36:23.621050,0.3468,-1
5411,3750,2015-02-11T06:38:41.424340,0.2139,3
110,41,2011-02-08T15:44:03.904230,0.30103,1
1318,3445,2013-05-21T10:02:58.263400,0.2556,2
2877,20,2012-11-05T16:57:44.743560,0.3468,-1
5070,5069,2013-11-25T04:16:20.229380,0.2556,2
2377,2305,2012-08-01T15:59:18.036580,0,10
4059,3735,2013-04-14T21:11:33.830940,0.0512,8
1318,3797,2013-04-03T09:12:38.704240,100,-10
2877,243,2012-11-19T09:55:34.306500,0.3468,-1
3663,2625,2013-03-13T12:26:42.745360,0.30103,1
4884,4320,2013-12-02T23:04:52.727110,0.1091,6
885,853,2011-06-06T16:30:57.597060,0.2556,2
1318,635,2011-08-05T03:07:32.953290,0.30103,1
2877,2921,2012-11-02T11:11:54.548960,0.3468,-1
3062,2498,2013-03-07T19:43:07.531180,0.1413,5
4884,4875,2013-09-29T14:04:43.827750,0.30103,1
4683,1565,2013-08-14T15:44:46.892110,100,-10
3725,4291,2013-11-18T09:56:02.877120,0.30103,1
2877,502,2012-11-16T21:25:09.260370,0.3468,-1
3986,146,2013-04-15T15:41:45.927300,0.30103,1
4884,5094,2013-12-06T02:17:56.979560,0.17609,4
4683,4688,2013-08-06T13:21:21.992390,0.30103,1
3725,546,2013-11-14T00:59:42.116160,0.30103,1
2877,628,2012-10-28T22:17:55.833790,0.3468,-1
2675,2633,2012-09-25T09:13:59.183800,0.0248,9
5528,545,2014-11-08T17:31:15.982180,0.2556,2
5411,4649,2015-02-11T06:42:35.699160,0,10
2770,492,2012-11-21T06:14:03.821090,0.2139,3
2877,75,2012-11-05T15:36:04.687610,0.3468,-1
2816,2784,2012-10-15T08:23:50.779240,0.30103,1
617,832,2011-06-05T11:17:18.257400,0.2556,2
3298,2710,2013-01-08T11:28:11.091930,0.30103,1
1005,1045,2011-06-09T19:01:26.488740,0.30103,1
2877,838,2012-11-01T11:47:49.701940,0.3468,-1
1769,1845,2012-04-17T22:17:18.755150,0.1413,5
1391,1383,2011-08-04T19:32:19.532240,0.30103,1
4884,4635,2013-11-25T13:08:56.270060,0.30103,1
5070,5067,2013-11-25T04:16:00.009090,0.2556,2
2647,1272,2012-10-03T13:55:49.367680,0.30103,1
4553,2906,2013-07-31T14:48:50.919690,0.30103,1
3168,4554,2013-09-18T17:59:35.167980,0.30103,1
4884,4982,2013-11-04T00:24:53.832920,0.30103,1
2638,1810,2012-09-20T01:15:06.071240,0.30103,1
2647,2378,2013-10-16T05:23:34.118150,0.30103,1
4553,4197,2014-11-24T15:13:16.561090,0.1091,6
5175,3649,2013-12-13T22:13:02.293620,0.30103,1
5528,1735,2014-09-15T18:35:51.530640,0.2556,2
803,634,2011-06-02T08:59:36.772740,0.30103,1
2647,2767,2013-07-09T06:49:56.489400,0.17609,4
4553,4625,2013-07-29T11:37:41.185240,0.30103,1
1826,1798,2012-02-27T06:26:30.136750,0.1413,5
5144,4511,2013-12-16T15:53:31.328530,0.2556,2
3566,3552,2013-03-01T18:00:51.353190,0.0512,8
2647,2792,2012-10-10T18:58:45.709850,0.2556,2
4553,5316,2014-05-19T18:26:27.719840,0.30103,1
3217,1810,2012-12-22T02:17:38.971010,0.30103,1
3718,5064,2013-11-28T12:14:12.396110,0.30103,1
3986,4172,2013-10-02T10:57:39.944240,0.2556,2
2647,3018,2013-07-10T04:24:01.723260,0,10
3850,3781,2013-04-04T13:34:06.508740,0.30103,1
4196,4499,2013-08-21T05:38:55.284020,0.30103,1
3168,2642,2013-04-07T14:36:09.575570,0.2556,2
4164,4105,2013-04-25T16:36:15.685000,0.30103,1
2647,3207,2013-01-30T15:27:31.980090,0.2556,2
603,484,2011-05-17T11:50:35.735740,0.2556,2
1991,1271,2012-10-06T02:14:08.346640,0.30103,1
3168,4893,2013-10-18T18:46:22.269880,0.30103,1
1769,1733,2012-07-03T14:12:19.199200,0.17609,4
2647,3744,2013-03-25T05:22:09.487710,100,-10
155,7,2011-05-02T01:40:10.419990,0.1413,5
1991,1988,2012-04-21T23:59:20.683770,0.30103,1
5175,3988,2014-03-03T10:52:01.949270,0.2556,2
4553,2600,2013-09-01T18:28:11.654310,0.2556,2
2647,3901,2014-04-30T07:45:51.920740,0.2556,2
32,6,2010-11-20T19:47:21.669250,0.30103,1
1991,4088,2013-06-03T04:40:45.368870,0.30103,1
4745,4676,2013-08-16T10:49:59.593450,100,-10
4553,3988,2014-08-15T14:15:11.667520,0.30103,1
2647,5011,2013-11-14T18:41:32.394430,0.30103,1
159,276,2011-05-20T17:31:56.915510,0.30103,1
4315,1154,2013-12-04T14:49:09.097400,0.1413,5
1273,1272,2011-06-28T14:41:51.294530,0.2556,2
4553,4532,2014-09-16T18:42:25.444840,0.30103,1
110,142,2011-02-13T14:49:44.940840,0.30103,1
159,60,2011-03-07T15:55:24.891710,0.2556,2
4315,2303,2013-10-06T05:20:22.511530,0.30103,1
1062,1179,2011-06-17T18:18:08.341010,0.30103,1
4553,4844,2013-09-12T17:20:48.397720,0.30103,1
110,7,2011-03-07T04:42:07.293250,0.30103,1
159,632,2011-05-19T18:28:03.609460,0.30103,1
4315,4222,2014-01-21T05:13:29.380160,0.2556,2
1991,1832,2012-10-02T18:58:26.358260,0.30103,1
3337,3417,2013-02-17T06:44:45.163230,0.30103,1
863,390,2011-06-04T06:49:57.449670,0.2556,2
1384,41,2011-09-06T21:43:23.091270,0.30103,1
4315,4460,2013-10-08T18:58:00.655380,0.2139,3
1991,2642,2013-05-21T18:55:45.454570,0.2556,2
594,13,2011-05-17T01:11:29.583530,0.30103,1
885,946,2011-06-06T22:54:25.161210,0.2556,2
3193,1899,2012-12-25T17:13:57.292010,0.30103,1
4315,5125,2013-12-04T14:43:24.771690,0.30103,1
4425,2167,2013-06-15T21:28:37.932690,0.30103,1
155,110,2011-02-16T23:12:17.361820,0.30103,1
4683,1815,2013-08-14T15:44:32.346030,100,-10
2718,2712,2012-09-30T12:29:08.135280,0.30103,1
4315,801,2013-11-10T23:21:39.373780,0.30103,1
4315,1885,2013-11-14T18:13:39.798730,0.2139,3
32,2625,2014-07-17T11:16:05.877750,0.30103,1
4683,4733,2013-08-13T04:07:45.907530,0.30103,1
1412,1368,2011-08-28T18:16:16.721800,0.30103,1
1318,192,2013-03-26T12:47:56.424300,0.2556,2
4315,3445,2013-06-19T02:16:21.900800,0.2139,3
159,2724,2013-03-14T14:28:54.164800,0.3468,-1
5411,5413,2015-02-11T06:35:07.046030,0.2139,3
1412,3099,2013-03-31T16:26:22.428390,0.2556,2
1318,2897,2013-03-18T10:49:54.077530,100,-10
4315,4335,2015-01-23T21:34:27.477890,0.2139,3
159,581,2011-05-16T12:00:26.250980,0.30103,1
4884,3897,2013-10-14T14:12:51.660990,0.30103,1
1412,4833,2014-01-26T21:28:34.583860,0.30103,1
1318,3756,2013-03-27T09:28:47.438260,100,-10
4315,4787,2013-10-25T23:24:41.853030,0.2139,3
159,611,2011-05-17T16:36:14.936530,0.30103,1
4884,4787,2013-10-31T03:42:35.936030,0.30103,1
2725,1633,2012-10-20T02:51:27.863660,0.30103,1
1318,4492,2013-06-29T13:30:06.772660,100,-10
4315,5282,2014-01-12T17:11:03.894210,0.30103,1
1384,1201,2011-08-03T17:00:45.312430,0,10
4884,5025,2013-12-27T02:45:50.832590,0.2139,3
818,537,2011-06-02T18:20:51.418270,0.30103,1
5528,3707,2014-10-14T17:31:38.601840,0.30103,1
2725,1899,2012-11-22T00:47:51.783090,0.2556,2
3725,3223,2013-03-22T20:14:38.806650,0.2139,3
1318,1317,2011-07-10T07:24:11.900690,0.30103,1
1610,1585,2011-11-28T12:12:31.059660,0.30103,1
617,298,2011-05-17T21:15:02.954920,0.30103,1
2725,2176,2012-12-09T14:37:22.111860,0.1091,6
3725,4918,2013-11-17T18:43:13.663260,0,10
1318,2266,2013-01-28T12:36:24.135490,0.2556,2
1412,1317,2011-10-26T04:32:38.523470,0.30103,1
5904,4291,2015-02-10T12:34:25.751010,0.1413,5
2725,2647,2013-01-14T16:29:02.833100,0.0792,7
1420,5078,2013-11-27T09:51:36.273800,0.17609,4
1318,3436,2013-02-19T05:52:00.933590,100,-10
1412,2388,2013-01-28T18:00:10.475200,0.2139,3
3168,3976,2013-05-14T13:35:08.414390,0.1413,5
2725,2777,2012-11-06T14:15:38.856190,0.30103,1
1005,1004,2011-06-10T08:13:01.232370,0.30103,1
1318,3760,2013-03-26T12:47:13.835140,100,-10
1412,3669,2013-03-15T06:01:03.860130,0.30103,1
1418,1401,2011-08-12T01:14:31.437900,0.30103,1
2725,2843,2012-12-10T02:59:25.772750,0.30103,1
1005,1105,2011-06-14T19:00:58.644320,0.30103,1
1318,6,2014-03-18T03:02:02.113400,100,-10
2725,1396,2012-11-14T18:27:50.434310,0.2139,3
5175,5529,2014-07-16T17:11:19.213160,0.30103,1
2725,2943,2012-11-16T23:47:20.424650,0.30103,1
5070,5071,2013-11-25T04:32:41.658200,0.1091,6
3725,4172,2013-12-18T06:44:21.282440,0.2139,3
2725,1810,2012-12-09T00:55:47.295770,0.17609,4
4745,4694,2013-08-30T10:18:32.246640,100,-10
2725,3055,2012-11-25T20:41:50.722030,0.30103,1
3663,35,2013-03-18T05:17:44.062570,0.30103,1
3725,5296,2014-01-22T16:46:20.645650,0.30103,1
2725,2125,2012-10-13T01:20:23.570630,0.30103,1
4196,4098,2013-04-30T18:25:49.776340,0.30103,1
2725,3326,2013-01-14T15:13:01.361760,0.30103,1
3062,2642,2013-03-07T19:38:44.702760,0.17609,4
2770,3377,2013-04-04T12:27:11.393190,0.0512,8
2725,2590,2012-10-20T17:22:55.794780,0.30103,1
1062,1427,2011-08-16T19:58:59.926380,0.30103,1
1732,35,2012-01-20T16:30:13.729440,0.30103,1
3986,1471,2014-05-03T18:01:07.011840,0.2556,2
1005,1040,2011-06-09T16:28:38.451280,0.2556,2
2725,2754,2012-10-05T00:50:02.894500,0.2556,2
1991,1896,2012-05-15T17:46:17.069030,0.30103,1
3241,2642,2012-12-26T18:28:48.669420,0.30103,1
2675,2674,2012-09-25T09:12:21.780080,0.30103,1
1005,908,2011-06-10T05:12:58.782090,0.2139,3
2725,2835,2012-12-09T20:16:17.218650,0.0248,9
1991,3429,2013-06-01T04:19:13.361340,0.30103,1
5624,4385,2014-06-13T00:40:00.086070,0.30103,1
4116,2625,2013-04-20T19:41:18.781880,0.0792,7
3340,1615,2013-01-17T04:00:40.100200,0.30103,1
2725,2901,2012-11-10T19:39:38.538400,0.2556,2
4644,4554,2013-08-03T03:37:39.227100,0.30103,1
508,488,2011-05-13T13:15:39.533280,0.30103,1
1769,1846,2012-04-07T13:34:52.635050,0.2556,2
1982,7,2012-04-19T04:53:31.158600,0.30103,1
2725,3002,2012-12-07T21:36:16.328030,0.30103,1
4315,2167,2013-12-04T14:39:58.652680,0.1091,6
3713,3219,2013-04-20T17:49:18.239370,0.30103,1
202,158,2011-04-10T20:40:53.188600,0.30103,1
2013,446,2012-07-27T12:58:21.298330,0.3468,-1
3794,4672,2013-08-15T16:05:19.262150,100,-10
4553,4172,2013-07-29T16:25:13.633080,0.30103,1
3794,4682,2013-08-15T16:09:49.251780,100,-10
202,1948,2013-12-11T13:31:36.664150,0.3979,-2
700,2642,2013-02-21T21:07:59.603730,0.2139,3
3794,4680,2013-08-15T16:08:19.281780,100,-10
4553,4554,2013-07-29T11:29:02.005410,0.30103,1
3794,4733,2013-08-15T16:12:49.283540,100,-10
202,206,2011-04-21T00:47:18.563620,0.2139,3
202,100,2011-03-15T18:07:00.800520,0.30103,1
3794,4701,2013-08-15T16:12:19.270070,100,-10
4553,5064,2013-11-29T01:49:11.555760,0.30103,1
3920,35,2013-04-08T17:31:19.307500,0.30103,1
202,2151,2012-06-06T04:57:14.705830,0.30103,1
202,132,2011-05-08T15:45:54.627380,0.2556,2
1767,2125,2012-06-18T21:49:17.192250,0.30103,1
3850,2625,2013-04-08T12:42:05.009210,0.30103,1
2948,905,2012-11-08T16:01:36.949840,0.30103,1
202,2296,2012-09-02T04:37:36.347130,0.30103,1
202,1508,2012-05-04T12:56:34.218510,0.30103,1
2948,2593,2012-11-06T13:15:19.072150,0.2556,2
594,325,2011-05-20T23:12:24.628830,0.30103,1
2670,2633,2012-09-25T08:28:07.907590,0.0248,9
202,251,2011-04-27T00:55:44.423800,0.2556,2
202,1693,2012-10-10T20:49:55.939890,0.30103,1
1496,545,2011-09-29T09:10:05.940090,0.30103,1
155,2188,2013-08-02T22:34:25.975950,0.17609,4
1382,35,2011-08-08T16:29:55.576320,0.30103,1
202,280,2013-06-04T04:49:43.425220,0.2556,2
202,2032,2012-06-17T10:54:12.750990,0.30103,1
2670,2673,2012-09-25T08:28:25.259780,0.1091,6
32,4197,2014-06-30T14:26:26.927670,0.30103,1
202,3099,2013-04-09T01:05:43.894530,0.1091,6
202,211,2011-03-22T20:15:52.593690,0.30103,1
2215,35,2012-06-22T07:30:32.100520,0.30103,1
159,273,2011-05-15T18:39:45.226100,0.30103,1
1639,1566,2012-01-06T23:37:02.067340,0.2139,3
202,3391,2013-01-27T18:01:16.300660,0.30103,1
202,2188,2013-04-13T01:47:33.585580,0.17609,4
1639,2067,2016-01-08T13:53:13.864270,0.30103,1
159,585,2011-05-16T22:53:42.043950,0.2556,2
202,363,2011-04-29T15:11:16.199920,0.2139,3
202,236,2011-04-03T04:53:15.672870,0.30103,1
1639,3719,2013-09-16T09:27:11.463460,0.2556,2
159,622,2011-05-18T01:12:08.901310,0.30103,1
202,4136,2013-11-26T04:19:33.085160,0.30103,1
202,271,2011-04-19T05:29:47.071250,0.30103,1
1639,4203,2013-05-04T17:49:18.798540,0.30103,1
1384,1385,2011-08-02T17:55:44.033180,0.30103,1
202,488,2011-05-14T15:41:55.318730,0.30103,1
202,289,2011-04-25T19:00:22.787450,0.2556,2
2803,1899,2013-03-09T02:35:31.262100,0.30103,1
818,768,2011-06-04T23:11:41.258130,0.30103,1
202,592,2011-06-01T19:52:11.561130,0.17609,4
202,321,2011-04-25T13:02:48.043620,0.2139,3
4424,3629,2013-07-01T18:02:42.592990,0.30103,1
1610,905,2011-11-28T12:11:59.164940,0.2556,2
202,645,2012-10-13T02:48:58.380520,0.2139,3
202,356,2011-04-27T16:45:12.163440,0.30103,1
4424,4709,2013-08-24T16:42:56.838960,0.2556,2
1412,1334,2011-11-05T03:23:53.128480,0.2556,2
1639,25,2012-06-21T11:42:30.943230,100,-10
202,753,2011-05-30T23:00:06.338270,0.2556,2
202,3897,2013-06-15T03:01:28.830340,0.30103,1
1998,2067,2012-06-05T14:23:18.350920,0.2139,3
1412,2909,2012-10-31T20:23:31.593770,0.30103,1
202,825,2011-06-08T00:30:30.990900,0.2139,3
202,441,2011-05-06T12:10:14.126950,0.30103,1
1998,4409,2013-06-19T16:27:21.442450,0.30103,1
1412,4197,2013-07-19T03:38:58.517890,0.30103,1
4038,1832,2013-08-15T00:00:10.100550,0.2556,2
202,535,2011-06-08T17:45:15.255580,0.17609,4
687,1128,2011-07-22T20:24:19.719030,0.2556,2
2725,1565,2013-01-15T22:12:06.426800,0.17609,4
4038,3000,2013-04-13T12:08:48.300030,0.2556,2
202,62,2011-04-24T23:31:40.052120,0.17609,4
687,304,2011-05-26T21:10:59.797250,0.30103,1
2725,1832,2013-01-13T22:31:52.396140,0.17609,4
4038,4084,2013-07-22T05:45:55.891350,100,-10
202,7,2011-04-27T00:50:12.750840,0.1413,5
687,416,2011-06-04T23:27:29.848360,0.30103,1
2725,214,2012-12-08T14:41:32.981360,0.2556,2
4038,4489,2013-07-06T23:29:07.498480,0.30103,1
202,781,2011-06-08T22:10:25.352160,0.30103,1
687,647,2011-05-23T20:40:30.794380,0.30103,1
2725,2642,2013-01-06T13:27:02.266400,0.2139,3
1639,3926,2013-05-04T20:38:33.873680,0.30103,1
4038,4694,2013-08-07T01:13:24.803950,0.30103,1
202,984,2011-06-09T13:36:47.302770,100,-10
687,767,2011-06-02T19:19:17.522560,0.30103,1
2725,2763,2012-12-07T21:21:37.272130,0.2556,2
4687,4692,2013-08-06T21:28:44.873740,0.30103,1
4038,2642,2013-04-13T17:40:38.612730,0.2556,2
687,851,2011-06-04T15:28:15.264400,0.30103,1
2725,2839,2012-10-19T15:10:10.731110,0.30103,1
1456,280,2011-09-02T22:02:51.765670,0.30103,1
4038,3642,2013-05-05T15:20:34.856890,0,10
687,882,2013-04-05T03:55:27.248650,0.2556,2
2725,2934,2012-12-05T05:05:15.056750,0.0792,7
586,198,2011-05-17T15:02:26.453110,0.30103,1
4038,4235,2013-05-07T00:33:19.290500,0.2556,2
2520,2067,2012-09-01T22:01:04.249430,0.30103,1
2725,3054,2012-11-25T18:50:12.248110,0.30103,1
3794,4666,2013-08-15T16:03:19.257490,100,-10
4038,4582,2013-07-19T21:32:12.043920,0.30103,1
2484,1557,2012-08-23T14:12:18.119370,0.30103,1
2725,3239,2012-12-29T18:09:41.775470,0.30103,1
3794,4676,2013-08-15T16:10:49.322420,100,-10
2250,2028,2012-06-30T20:50:58.639140,0.2556,2
2484,2594,2012-10-07T15:35:45.079370,0.2556,2
5988,4291,2015-09-06T09:15:21.350390,0.30103,1
1639,4532,2014-11-05T15:04:41.881790,0.30103,1
3794,4683,2013-08-15T16:09:19.274080,100,-10
4245,1810,2013-05-09T11:11:44.410780,0.1413,5
2484,905,2012-10-14T14:30:34.451520,0.30103,1
5294,5228,2014-02-03T18:06:28.344310,0.30103,1
3794,4743,2013-08-15T16:13:49.271290,100,-10
4430,1548,2013-06-20T14:04:31.615960,0.2556,2
4017,3397,2013-04-11T21:10:00.396680,0.30103,1
5624,3707,2014-06-13T00:38:03.179280,0.30103,1
2948,1352,2013-05-21T11:38:55.376770,0.2556,2
3794,2017,2013-03-28T13:27:58.727470,100,-10
254,296,2011-05-05T08:08:00.170860,0.2556,2
508,361,2011-05-16T12:13:53.738650,0.30103,1
5536,3649,2014-04-23T17:21:13.596780,0.30103,1
3794,4669,2013-08-15T16:04:49.244340,100,-10
606,3735,2013-04-07T18:43:24.819550,0.30103,1
606,654,2011-05-21T04:24:25.003450,0.30103,1
3713,230,2013-12-04T20:15:22.155290,0.2556,2
2670,2657,2012-09-25T07:52:28.172640,0.0512,8
1021,1012,2011-06-11T19:37:05.963310,0.30103,1
3794,4679,2013-08-15T16:07:49.480060,100,-10
4119,1334,2013-07-03T20:57:06.436790,0.30103,1
521,1053,2011-07-07T16:06:33.661660,0.30103,1
2720,2574,2012-09-30T22:13:28.907910,0,10
363,1334,2012-06-12T16:06:02.123060,0.2556,2
3794,4688,2013-08-15T16:11:49.343710,100,-10
4119,3478,2013-07-08T17:06:19.258000,0.17609,4
521,522,2011-05-11T17:23:52.498960,0.30103,1
1639,1810,2015-03-17T23:41:53.586310,0.1413,5
363,1714,2012-05-22T14:55:36.142700,0.2139,3
1767,1383,2012-02-04T00:03:53.694910,0.30103,1
5942,5935,2015-05-07T19:23:51.947120,0.30103,1
1639,304,2012-05-08T09:18:53.361780,0.30103,1
363,2125,2013-08-06T16:28:20.432750,0.2139,3
2948,2388,2012-12-06T22:03:28.242970,0.2556,2
2006,1896,2012-05-24T18:10:14.704460,0.30103,1
1639,4107,2013-10-14T09:43:11.781900,0.30103,1
1496,1386,2011-12-21T20:37:29.312190,0.30103,1
5541,4365,2014-06-30T20:41:05.388650,0.30103,1
1639,4833,2013-11-27T09:36:54.536820,0.30103,1
2670,2672,2012-09-25T08:27:56.743090,0.0248,9
1724,35,2012-01-17T11:08:51.279530,0.30103,1
2803,35,2012-10-12T14:44:18.594870,0.30103,1
4502,3719,2013-06-30T23:14:46.299670,0.30103,1
3585,2642,2013-03-03T23:38:03.259220,0.2139,3
4424,4400,2013-07-20T11:38:35.453200,0.30103,1
1639,2045,2015-07-20T15:02:48.799280,0.2556,2
3208,3209,2012-12-20T11:46:05.462080,0.30103,1
1998,1217,2013-05-08T11:13:28.449870,0.30103,1
1639,3549,2013-03-11T16:19:32.066690,0.30103,1
2013,1743,2012-12-15T11:35:33.233540,0.0512,8
1998,3429,2014-05-31T08:51:17.538810,0.30103,1
363,304,2012-08-06T21:05:56.208180,0.2139,3
1639,4197,2014-11-05T19:26:34.835720,0.2556,2
700,1832,2013-04-28T11:25:50.538910,0.30103,1
1998,5353,2014-02-07T13:48:45.061350,0.1413,5
2803,1271,2012-12-21T18:11:34.876700,0.30103,1
700,304,2012-08-10T20:47:53.039230,0.30103,1
687,1555,2013-04-04T03:06:09.809180,0.30103,1
4424,35,2013-08-20T03:37:21.962880,0.2556,2
202,104,2011-04-02T19:00:44.127980,0.2139,3
687,3828,2013-04-05T16:55:36.473270,0.2139,3
4424,4635,2013-08-05T12:20:42.460500,0.30103,1
202,135,2011-04-04T02:07:38.598660,0.2556,2
687,537,2011-06-02T22:10:47.636160,0.30103,1
1998,1994,2012-04-23T15:45:21.428820,0.30103,1
202,153,2011-04-14T17:45:43.852490,0.17609,4
687,714,2011-06-04T02:43:11.801780,0.30103,1
1998,3828,2013-04-09T14:57:53.487100,0.30103,1
202,1899,2012-09-26T20:11:41.767780,0.30103,1
687,821,2011-06-02T23:19:09.749140,0.30103,1
2184,202,2012-06-15T14:55:10.774500,0.30103,1
202,2044,2012-06-22T20:17:36.268350,0.30103,1
687,862,2011-06-04T02:42:13.184120,0.30103,1
687,2860,2013-04-03T23:35:32.400390,0.30103,1
202,214,2011-04-26T01:52:28.427750,0.30103,1
687,962,2011-06-14T21:15:11.434200,0.30103,1
363,4197,2013-07-08T18:30:19.979040,0.17609,4
687,3875,2013-04-05T18:48:58.976160,0.2556,2
2877,654,2012-11-07T12:26:43.700370,0.3468,-1
231,1123,2011-06-13T11:48:24.079610,0.30103,1
1998,4559,2013-10-24T08:40:15.951080,0.2556,2
1499,2158,2012-10-27T17:22:22.452050,0.30103,1
1774,1752,2012-09-20T12:57:23.052250,0.0512,8
104,1464,2011-09-10T18:29:19.721880,0.1413,5
2877,788,2012-11-01T11:46:41.515010,0.3468,-1
2445,415,2012-08-17T14:34:15.865720,0.30103,1
687,13,2012-04-20T16:47:10.973200,0.1091,6
1499,2311,2012-07-27T22:43:00.039880,0.30103,1
3543,3545,2013-03-12T18:38:30.657370,0.2556,2
104,1629,2012-01-04T23:52:31.585170,0.2139,3
2877,923,2012-11-07T11:28:25.890710,0.3468,-1
687,3744,2013-04-04T05:33:24.166170,100,-10
1499,4551,2013-07-13T12:56:39.958430,0.30103,1
1028,1386,2011-10-03T00:25:59.237020,0.30103,1
104,191,2011-03-06T14:00:45.594580,0.30103,1
2647,2028,2012-10-04T16:54:49.910580,0.2556,2
687,480,2011-06-05T03:34:21.922530,0.30103,1
3189,3353,2013-05-07T05:38:07.193840,0.30103,1
469,3006,2013-11-27T13:40:08.698020,100,-10
104,35,2014-11-13T17:22:41.008010,0.2139,3
2647,2725,2012-11-22T09:26:57.850990,0.30103,1
687,654,2011-05-26T22:39:14.228670,0.30103,1
2064,1878,2012-05-12T16:35:02.203800,0.30103,1
469,592,2011-05-27T23:51:15.329730,0.30103,1
2647,2783,2012-10-10T11:45:02.546450,0.30103,1
687,781,2011-06-02T20:06:41.908310,0.30103,1
2064,3593,2013-03-13T03:35:44.315550,0.2139,3
2392,2045,2014-12-30T15:13:15.711780,0.2556,2
2647,2916,2012-12-21T12:48:36.457930,0.30103,1
687,855,2011-06-03T23:31:01.658990,0.30103,1
1725,2173,2012-06-12T14:09:09.350490,0.30103,1
2392,3916,2013-05-01T04:55:48.186260,0.30103,1
2647,3125,2012-12-06T16:25:17.457350,0,10
687,908,2011-06-08T22:08:55.361260,0,10
444,472,2011-05-10T15:40:26.876340,0.3468,-1
4079,35,2013-04-15T14:30:16.835600,0.30103,1
2647,3418,2013-01-31T17:11:08.015250,0.30103,1
2520,2118,2012-08-31T05:09:26.264320,0.2139,3
4354,4172,2013-06-06T09:43:30.827850,0.30103,1
3352,2661,2013-01-23T23:38:44.737150,0.30103,1
2647,3760,2013-03-26T18:38:39.172500,100,-10
2484,1764,2012-10-07T15:10:12.697930,0.30103,1
3803,3666,2013-03-31T10:43:11.452790,0.30103,1
5515,4925,2014-04-13T13:11:01.251860,0.30103,1
104,418,2011-05-02T17:11:27.405150,0.2556,2
2647,4514,2013-07-05T15:03:53.554390,0.2556,2
2484,2642,2013-02-11T21:24:43.200970,0.1413,5
173,143,2011-02-28T01:36:55.999400,0.30103,1
230,202,2011-04-14T20:03:52.236550,0.2556,2
110,1,2011-02-13T15:02:28.992670,0.30103,1
2809,2028,2012-10-23T01:28:29.201450,0.30103,1
4231,35,2013-06-01T16:40:47.992580,0.30103,1
4416,1018,2013-08-02T10:18:39.202870,0.30103,1
110,2,2011-02-16T12:45:38.839640,0.30103,1
4017,35,2013-05-16T09:47:58.740650,0.1413,5
4231,4211,2013-06-18T23:43:31.127750,0.30103,1
3925,3887,2013-04-08T22:39:07.986630,0.30103,1
1253,830,2011-06-24T10:35:54.254790,0.2139,3
254,553,2011-05-14T09:46:42.088500,0.2556,2
231,241,2011-04-04T13:06:10.231070,0.30103,1
4135,4182,2013-04-28T08:22:22.390410,100,-10
885,755,2011-06-08T18:01:13.237010,0.2139,3
606,3744,2013-04-07T19:13:17.008460,100,-10
3113,1334,2013-02-13T19:22:11.263890,0.30103,1
2277,1675,2012-07-26T12:00:06.575320,0.30103,1
3412,35,2013-02-01T14:23:11.054770,0.30103,1
606,664,2011-05-21T17:28:44.066860,0.30103,1
4608,2642,2013-11-07T02:46:03.538320,0.30103,1
4683,4686,2013-08-06T09:08:55.127390,0.30103,1
4119,1565,2014-02-19T10:34:11.529930,0.2139,3
4097,3986,2013-04-20T10:57:22.579000,0.30103,1
104,462,2011-05-09T15:27:12.160150,0.2556,2
5411,4291,2014-03-30T09:57:29.387270,0.30103,1
4119,3531,2013-06-17T11:54:22.119710,0.30103,1
3298,1396,2013-01-26T09:48:32.269760,0.30103,1
4119,3897,2014-01-10T08:32:11.563770,0.30103,1
4884,4592,2013-12-07T01:17:07.580670,0.2139,3
1499,1317,2012-01-22T10:32:55.025430,0.2556,2
4884,4894,2013-10-03T18:09:30.446200,0.30103,1
1499,1555,2012-01-02T18:52:40.459880,0.30103,1
5528,1352,2014-10-14T17:27:24.835340,0.2556,2
1499,1677,2012-04-23T19:29:09.645720,0.2556,2
5528,5551,2014-04-30T17:27:28.705400,0.2556,2
1499,1832,2012-04-21T12:57:19.625120,0.30103,1
3718,35,2013-03-22T13:34:49.512460,0.30103,1
1499,2067,2012-08-21T18:45:33.471560,0.2139,3
3168,2625,2013-10-19T16:32:46.679830,0.30103,1
1499,2266,2012-10-20T13:16:14.379910,0.2556,2
3168,4875,2013-10-08T20:52:16.600300,0.2139,3
1499,4548,2013-07-12T19:26:49.763990,0.30103,1
5175,3904,2013-12-12T13:38:18.032910,0.1413,5
3189,3018,2013-03-15T08:02:52.094860,0.2556,2
4745,1018,2013-09-06T07:51:06.670650,0.30103,1
2064,1864,2012-05-28T15:11:58.196970,0.2139,3
104,64,2011-05-09T14:26:19.345010,0.1413,5
3217,4795,2013-08-28T07:21:26.415480,0.30103,1
2064,3551,2013-02-28T14:51:01.770890,0.30103,1
1062,1071,2011-06-10T19:11:11.892680,0.30103,1
1725,184,2012-08-27T10:30:44.782870,0.1413,5
1991,1565,2013-02-21T02:30:05.222390,0.30103,1
1991,2412,2012-08-31T01:14:48.696280,0.30103,1
3658,2028,2013-03-12T19:50:46.376250,0.2139,3
4315,1318,2014-05-14T07:35:05.974230,0.30103,1
